Genus,Family,Order,HybProp,Hyb_Ratio,perc_per,perc_wood,perc_ag,floral_symm,mating_system,repro_syndrome,pollination_syndrome,RedList,tavg,C_value,CV_C_value,Phylo_Dist_Root,Phylo_Branch_Len,Salinity_Tol
Armeria,Plumbaginaceae,Caryophyllales,0.606060606,0.133333333,1.0,0.288888889,0.001196172,0.2876006946967245,1.0,1.0,1.0,1.333333333,0.6304592000547441,4.31,0.0,19.0,1.0,100.0
Armoracia,Brassicaceae,Brassicales,0.0,0.0,1.0,0.0,0.00485306,0.0,1.0,0.0,1.0,2.9222222222222225,0.4929733334,1.25,,26.0,1.0,8.045977011494253
Arnica,Asteraceae,Asterales,0.158730159,0.027777778,0.945945946,0.0,0.00210989,0.015625,1.0,0.5,1.0,2.58694816475,0.6654010416875,3.3862005286025645,,34.0,1.0,7.835820895522388
Aronia,Rosaceae,Rosales,41.66666667,0.625,1.0,1.0,0.001060071,0.0,1.0,1.0,1.0,2.1739697801,0.8256875,1.28,,24.0,1.0,2.7777777777777777
Arrhenatherum,Poaceae,Poales,33.33333333,0.333333333,1.0,0.0,0.074314214,1.0,1.0,0.5,0.0,1.7807017544210528,0.704,6.395,35.05126656,33.0,1.0,22.36842105263158
Artemisia,Asteraceae,Asterales,0.064350064,0.047297297,0.896296296,0.286666667,0.00210989,0.0,1.0,0.794117647,0.075,2.58694816475,0.6654010416875,4.661521739,36.69085686,31.0,1.0,100.0
Arthrocnemum,Amaranthaceae,Caryophyllales,0.0,0.0,1.0,1.0,0.041463415,0.0,1.0,0.9744318181818182,0.0,2.448412698428572,0.199,1.3453542688666666,,23.0,1.0,47.72727272727273
Arthropodium,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,2.9,0.956,2.45,,22.0,1.0,3.0303030303030303
Arum,Araceae,Alismatales,5.555555556,0.222222222,1.0,0.0,0.000248447,0.0,1.0,0.5,1.0,3.0,0.6304592000547441,10.28142857,25.83494498,17.0,1.0,0.0
Arundinaria,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,4.6528267402125,,21.0,1.0,22.36842105263158
Arundo,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.0,1.7807017544210528,0.4968928571428571,2.8,,21.0,1.0,100.0
Asarum,Aristolochiaceae,Piperales,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,2.0,0.6304592000547441,6.385,21.88347405,10.0,1.0,0.0
Asclepias,Apocynaceae,Gentianales,0.037023325,0.013513514,0.986486486,0.027027027,0.000658617,0.0,1.0,0.5,1.0,1.9428571428571428,0.981,0.42,,25.0,1.0,12.5
Asparagus,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,2.9,0.956,2.03125,21.04713062,21.0,1.0,100.0
Asperula,Rubiaceae,Gentianales,0.063291139,0.025,0.975,0.0125,0.0006,0.0,1.0,0.875,1.0,2.0387159138333333,0.7185,1.3786363636666668,,24.0,1.0,0.0
Asphodeline,Xanthorrhoeaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.75,0.946,4.44,0.0,18.0,1.0,9.090909090909092
Asphodelus,Xanthorrhoeaceae,Asparagales,33.33333333,0.5,0.9,0.0,0.0,0.0,1.0,0.5,1.0,0.75,0.946,3.485,5.88410234,18.0,1.0,9.090909090909092
Aspidotis,Pteridaceae,Monilophyta,100.0,0.5,1.0,0.0,0.0,0.2876006946967245,1.0,1.0,1.0,3.8333333335,0.6304592000547441,5.97,,13.0,1.0,0.0
Asplenium,Aspleniaceae,Monilophyta,0.648148148,0.259259259,1.0,0.0,0.0,0.2876006946967245,1.0,1.0,1.0,1.083333333,0.6304592000547441,6.301764706,20.8548925,15.0,1.0,0.0
Astelia,Asteliaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,4.0,0.6304592000547441,1.27,,13.0,1.0,0.0
Aster,Asteraceae,Asterales,0.154181027,0.11409396,0.944444444,0.039473684,0.00210989,0.0,1.0,0.5,1.0,4.0,0.6654010416875,3.3862005286025645,,33.0,1.0,7.835820895522388
Asteriscus,Asteraceae,Asterales,0.0,0.0,0.5,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,0.86,0.0,32.0,1.0,7.835820895522388
Asterolasia,Rutaceae,Sapindales,0.0,0.0,1.0,1.0,0.001652893,0.0,1.0,1.0,1.0,3.2681818182,0.6304592000547441,1.880867816,,24.0,1.0,0.0
Astilbe,Saxifragaceae,Saxifragales,100.0,0.5,1.0,0.0,0.0,0.2876006946967245,1.0,0.5833333334999999,1.0,2.3942552466726874,0.6304592000547441,1.406666667,,17.0,1.0,0.0
Astragalus,Fabaceae,Fabales,0.0,0.0,0.88863109,0.0,0.096494845,0.7719298245789473,1.0,0.85,1.0,2.8,0.5700679541176471,0.865,22.2073673,29.0,1.0,100.0
Astrantia,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.5,1.0,3.3888888888333333,0.925,2.5124782609130434,,24.0,1.0,11.764705882352942
Astrodaucus,Apiaceae,Apiales,0.0,0.0,0.7088810259076923,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,5.04,3.928371007,31.0,1.0,11.764705882352942
Astroloma,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.582051282,0.9527777777333332,1.9659090908333328,0.9123333333333332,0.8798214285,,28.0,1.0,0.0
Astrotricha,Araliaceae,Apiales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,2.4728535353333334,0.6304592000547441,1.8086842105,,22.0,1.0,0.0
Asyneuma,Campanulaceae,Asterales,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.8894557824285715,1.0,2.7782266752857145,0.72125,2.3315,,28.0,1.0,0.0
Athamanta,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,1.0,1.0,3.3888888888333333,0.925,1.23,,22.0,1.0,11.764705882352942
Atractylis,Asteraceae,Asterales,0.0,0.0,0.75,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.99,,24.0,1.0,7.835820895522388
Atraphaxis,Polygonaceae,Caryophyllales,0.0,0.0,1.0,1.0,0.002727273,0.0,1.0,0.743988801,0.9032738095,3.0,0.8,1.6491309523333333,,23.0,1.0,10.526315789473685
Atriplex,Amaranthaceae,Caryophyllales,0.158940397,0.119205298,0.369281046,0.232026144,0.041463415,0.0,1.0,0.96875,0.086956522,4.0,0.199,1.172962963,58.85704279,26.0,1.0,100.0
Atropa,Solanaceae,Solanales,0.0,0.0,1.0,0.0,0.089837398,0.0070921986666666,1.0,1.0,1.0,1.3402777776666666,0.25625,1.95,,25.0,1.0,21.428571428571427
Aubrieta,Brassicaceae,Brassicales,13.33333333,0.333333333,1.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.42,,25.0,1.0,8.045977011494253
Aureolaria,Orobanchaceae,Lamiales,0.0,0.0,0.4687144676470588,0.0,0.0,1.0,1.0,0.8805555555555555,1.0,1.5,0.7155,4.165212766,,28.0,1.0,22.22222222222222
Australopyrum,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,5.72,0.0,17.0,1.0,22.36842105263158
Austrofestuca,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,3.71,,32.0,1.0,22.36842105263158
Avena,Poaceae,Poales,0.600600601,0.108108108,0.0,0.0,0.074314214,1.0,1.0,1.0,0.0,1.7807017544210528,0.028333333,8.917777778,36.76904813,33.0,1.0,22.36842105263158
Avenula,Poaceae,Poales,0.666666667,0.08,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,4.6528267402125,,17.0,1.0,22.36842105263158
Azolla,Salviniaceae,Monilophyta,0.0,0.0,0.666666667,0.0,0.0,0.2876006946967245,1.0,0.5,0.8173756359705927,2.3942552466726874,0.6304592000547441,0.77,,11.0,1.0,0.0
Baccharis,Asteraceae,Asterales,0.0,0.0,1.0,0.833333333,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,1.928571429,0.6654010416875,3.3862005286025645,,28.0,1.0,100.0
Bacopa,Plantaginaceae,Lamiales,0.0,0.0,0.666666667,0.0,0.005925926,1.0,1.0,0.753702001625,0.834375,1.5,0.6612222223333334,1.2,,24.0,1.0,100.0
Baeckea,Myrtaceae,Myrtales,0.0,0.0,1.0,1.0,0.003243243,0.0,0.9841325564285818,0.7694294731480881,1.0,2.5507212102,0.8098125,0.8061394557142857,,25.0,1.0,23.076923076923077
Bahia,Asteraceae,Asterales,0.0,0.0,0.75,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,43.0,1.0,7.835820895522388
Baileya,Asteraceae,Asterales,0.0,0.0,0.2,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,7.32,,43.0,1.0,7.835820895522388
Baldellia,Alismataceae,Alismatales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,2.0,0.74,14.075833333333334,,15.0,1.0,25.0
Ballota,Lamiaceae,Lamiales,0.0,0.0,1.0,0.142857143,0.004320557,0.958333333375,1.0,1.0,1.0,1.5795454545454546,0.664,1.1319000933529413,,34.0,1.0,2.127659574468085
Balsamorhiza,Asteraceae,Asterales,7.272727273,0.363636364,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,39.0,1.0,7.835820895522388
Banksia,Proteaceae,Proteales,4.761904762,0.142857143,1.0,1.0,0.000625,0.0,0.9841325564285818,0.7694294731480881,1.0,2.3942552466726874,0.8945,0.85,,13.0,1.0,0.0
Baptisia,Fabaceae,Fabales,6.666666667,0.166666667,1.0,0.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,,21.0,1.0,19.801980198019802
Barbarea,Brassicaceae,Brassicales,0.0,0.0,0.36,0.0,0.00485306,0.0,1.0,1.0,1.0,2.9222222222222225,0.4929733334,0.8330963370185186,,24.0,1.0,8.045977011494253
Bartonia,Gentianaceae,Gentianales,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8296703297142857,1.0,2.9545454545,0.723,4.839333333333333,,26.0,1.0,0.0
Bartsia,Orobanchaceae,Lamiales,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,1.0,2.0,0.7155,4.165212766,,27.0,1.0,22.22222222222222
Bassia,Amaranthaceae,Caryophyllales,3.571428571,0.125,0.125,0.166666667,0.041463415,0.0,1.0,1.0,0.333333333,2.448412698428572,0.199,1.12,,20.0,1.0,100.0
Bauera,Cunoniaceae,Oxalidales,0.0,0.0,1.0,1.0,0.0,0.2876006946967245,0.9841325564285818,0.7694294731480881,0.8173756359705927,2.3942552466726874,0.6304592000547441,3.61002258814534,,17.0,1.0,0.0
Baumea,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,0.7142857142857143,1.0,0.5235119047857143,0.0316129767777777,2.2,0.0945,0.9907597402857142,,19.0,1.0,25.0
Beckmannia,Poaceae,Poales,0.0,0.0,0.333333333,0.0,0.074314214,1.0,1.0,1.0,0.0,1.7807017544210528,0.4968928571428571,4.6528267402125,,33.0,1.0,100.0
Begonia,Begoniaceae,Cucurbitales,0.0,0.0,1.0,0.0,0.0,1.0,0.9841325564285818,0.7694294731480881,1.0,2.24,0.04,0.5655,48.23633615,17.0,1.0,0.0
Bellevalia,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,2.9,0.956,15.51923077,70.31024987,17.0,1.0,3.0303030303030303
Bellis,Asteraceae,Asterales,0.0,0.0,0.857142857,0.0,0.00210989,0.015625,1.0,0.5,1.0,2.58694816475,0.6654010416875,1.706666667,16.91455867,35.0,1.0,7.835820895522388
Bellium,Asteraceae,Asterales,0.0,0.0,0.5,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,35.0,1.0,7.835820895522388
Berberis,Berberidaceae,Ranunculales,0.362318841,0.041666667,1.0,1.0,0.0,0.2876006946967245,1.0,0.833333333,1.0,1.941176471,0.6304592000547441,1.401578947,45.51012976,14.0,1.0,0.0
Bergia,Elatinaceae,Malpighiales,0.0,0.0,0.0,0.0,0.0,0.2876006946967245,1.0,0.5,1.0,2.3942552466726874,0.6304592000547441,3.61002258814534,,21.0,1.0,0.0
Berlandiera,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,23.0,1.0,7.835820895522388
Berteroa,Brassicaceae,Brassicales,0.0,0.0,0.3,0.0,0.00485306,0.0,1.0,1.0,1.0,2.9222222222222225,0.4929733334,0.71,,28.0,1.0,8.045977011494253
Bertya,Euphorbiaceae,Malpighiales,0.0,0.0,1.0,1.0,0.01239531,0.0333333333333333,0.980769231,0.744047619,0.7,2.2299770105714285,0.58,2.6397142856666664,,26.0,1.0,7.142857142857143
Besseya,Plantaginaceae,Lamiales,0.0,0.0,1.0,0.0,0.005925926,1.0,1.0,0.753702001625,0.834375,1.5,0.6612222223333334,1.208066109923077,,22.0,1.0,6.896551724137931
Beta,Amaranthaceae,Caryophyllales,0.0,0.0,0.5,0.0,0.041463415,0.0,1.0,1.0,0.5,2.448412698428572,0.199,1.022857143,0.0,20.0,1.0,100.0
Betula,Betulaceae,Fagales,2.645502646,0.357142857,1.0,1.0,0.054545455,0.2876006946967245,1.0,0.8,0.0,2.846153846,0.995,0.648333333,39.94133988,22.0,1.0,100.0
Beyeria,Euphorbiaceae,Malpighiales,0.0,0.0,1.0,1.0,0.01239531,0.0333333333333333,0.980769231,0.744047619,0.7,2.2299770105714285,0.58,2.6397142856666664,,26.0,1.0,7.142857142857143
Biarum,Araceae,Alismatales,0.0,0.0,1.0,0.0,0.000248447,0.0,1.0,0.2,1.0,3.0,0.6304592000547441,3.32,2.347659227,12.0,1.0,0.0
Bidens,Asteraceae,Asterales,0.324569945,0.126582278,0.327868852,0.012658228,0.00210989,0.0,1.0,1.0,1.0,2.555555556,0.59125,2.183333333,41.22731085,30.0,1.0,7.835820895522388
Bifora,Apiaceae,Apiales,0.0,0.0,0.0,0.0,0.003968254,0.0,1.0,1.0,1.0,3.3888888888333333,0.925,2.5124782609130434,,31.0,1.0,11.764705882352942
Bilderdykia,Polygonaceae,Caryophyllales,0.0,0.0,0.333333333,0.333333333,0.002727273,0.0,1.0,0.743988801,0.9032738095,3.0,0.8,1.6491309523333333,,18.0,1.0,10.526315789473685
Billardiera,Pittosporaceae,Apiales,0.0,0.0,1.0,0.5,0.005,0.0,0.9841325564285818,1.0,1.0,2.21875,0.6304592000547441,0.535,,22.0,1.0,0.0
Biscutella,Brassicaceae,Brassicales,0.0,0.0,0.871794872,0.0291434827906976,0.00485306,0.0,1.0,1.0,1.0,4.0,0.4929733334,1.29,49.33303125,25.0,1.0,8.045977011494253
Bistorta,Polygonaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.002727273,0.0,1.0,0.743988801,0.9032738095,3.0,0.8,1.6491309523333333,,22.0,1.0,10.526315789473685
Blechnum,Blechnaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,1.0,1.0,0.8173756359705927,2.25,0.6304592000547441,3.61002258814534,,15.0,1.0,0.0
Blennosperma,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,37.0,1.0,7.835820895522388
Blephilia,Lamiaceae,Lamiales,0.0,0.0,1.0,0.0,0.004320557,0.958333333375,1.0,0.7129528985652174,0.9986772486666666,1.5795454545454546,0.664,1.1319000933529413,,38.0,1.0,2.127659574468085
Bloomeria,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,2.9,0.956,9.27415334995238,,22.0,1.0,3.0303030303030303
Blumea,Asteraceae,Asterales,0.0,0.0,0.6092541790456273,0.0,0.00210989,0.0,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,26.0,1.0,7.835820895522388
Blysmus,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,0.7142857142857143,1.0,0.5,0.0,2.2,0.0945,0.9907597402857142,,22.0,1.0,100.0
Bobea,Rubiaceae,Gentianales,16.66666667,0.25,1.0,1.0,0.0006,0.0,1.0,0.7422839506666667,1.0,2.5,0.7185,1.3786363636666668,,21.0,1.0,0.0
Boechera,Brassicaceae,Brassicales,0.534759358,0.088235294,0.847222222,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,0.24,0.0,22.0,1.0,8.045977011494253
Boerhavia,Nyctaginaceae,Caryophyllales,0.0,0.0,0.461538462,0.0,0.005063291,0.0,0.9841325564285818,0.7694294731480881,1.0,3.0,0.6304592000547441,1.19,,22.0,1.0,20.0
Bolanthus,Caryophyllaceae,Caryophyllales,0.0,0.0,1.0,0.0,0.001818182,0.0,1.0,0.9091866028421052,0.95541666665,3.240740740777778,0.5151666666666667,1.21415601275,,17.0,1.0,13.793103448275861
Bombycilaena,Asteraceae,Asterales,0.0,0.0,0.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,,36.0,1.0,7.835820895522388
Borago,Boraginaceae,Boraginales,0.0,0.0,0.5,0.0,0.001824818,0.0,1.0,1.0,1.0,2.9123376622857142,0.915,1.75,,23.0,1.0,4.878048780487805
Borderea,Dioscoreaceae,Dioscoreales,0.0,0.0,1.0,0.0,0.009195402,0.25,1.0,1.0,1.0,1.7,0.6304592000547441,1.0425,,11.0,1.0,0.0
Bornmuellera,Brassicaceae,Brassicales,0.0,0.0,1.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,1.09,,20.0,1.0,8.045977011494253
Boronia,Rutaceae,Sapindales,0.0,0.0,1.0,1.0,0.001652893,0.0,1.0,1.0,1.0,3.2681818182,0.6304592000547441,1.880867816,,23.0,1.0,0.0
Boschniakia,Orobanchaceae,Lamiales,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.8805555555555555,1.0,1.5,0.7155,4.165212766,,26.0,1.0,22.22222222222222
Bossiaea,Fabaceae,Fabales,0.0,0.0,1.0,1.0,0.096494845,0.7719298245789473,1.0,0.9291558728928572,1.0,2.075313283157895,0.5700679541176471,1.6492406904042554,,20.0,1.0,19.801980198019802
Bothriochloa,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.0,0.5,0.0,3.0,0.4968928571428571,4.6528267402125,,29.0,1.0,22.36842105263158
Botrychium,Ophioglossaceae,Monilophyta,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,1.0,1.0,0.8173756359705927,2.3942552466726874,0.6304592000547441,8.306666667,39.54803008,5.0,1.0,0.0
Bouteloua,Poaceae,Poales,0.284900285,0.037037037,0.796296296,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,4.6528267402125,,31.0,1.0,100.0
Boykinia,Saxifragaceae,Saxifragales,0.0,0.0,1.0,0.0,0.0,0.2876006946967245,1.0,0.5833333334999999,1.0,2.3942552466726874,0.6304592000547441,1.406666667,,15.0,1.0,0.0
Brachiaria,Poaceae,Poales,0.0,0.0,0.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.0,1.7807017544210528,0.4968928571428571,4.6528267402125,,30.0,1.0,22.36842105263158
Brachyactis,Asteraceae,Asterales,0.0,0.0,0.6092541790456273,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,23.0,1.0,7.835820895522388
Brachyelytrum,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,4.6528267402125,,19.0,1.0,22.36842105263158
Brachyglottis,Asteraceae,Asterales,100.0,0.5,1.0,1.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,1.875,0.6654010416875,3.3862005286025645,,34.0,1.0,7.835820895522388
Brachyloma,Ericaceae,Ericales,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.582051282,0.9527777777333332,1.9659090908333328,0.9123333333333332,0.8798214285,,29.0,1.0,0.0
Brachypodium,Poaceae,Poales,2.222222222,0.1,0.7,0.0,0.074314214,1.0,1.0,0.5,0.0,1.7807017544210528,0.4968928571428571,0.572222222,36.17847615,23.0,1.0,22.36842105263158
Brachyscome,Asteraceae,Asterales,0.0,0.0,0.735294118,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,35.0,1.0,7.835820895522388
Bracteantha,Asteraceae,Asterales,0.0,0.0,0.6,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,0.9507266543025208,2.58694816475,0.6654010416875,3.3862005286025645,,23.0,1.0,7.835820895522388
Brassica,Brassicaceae,Brassicales,0.12987013,0.035714286,0.259259259,0.06779661,0.00485306,0.0,1.0,1.0,1.0,2.9222222222222225,0.37,0.925151515,36.57966381,29.0,1.0,100.0
Braya,Brassicaceae,Brassicales,0.0,0.0,1.0,0.0,0.00485306,0.0,0.998958333325,0.90956349205,0.9974160206744186,2.9222222222222225,0.4929733334,1.05,,24.0,1.0,8.045977011494253
Brickellia,Asteraceae,Asterales,0.362318841,0.041666667,1.0,0.8125,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,,37.0,1.0,7.835820895522388
Brighamia,Campanulaceae,Asterales,0.0,0.0,1.0,1.0,0.0,0.5,1.0,0.8894557824285715,1.0,4.0,0.72125,1.05,,26.0,1.0,0.0
Brimeura,Asparagaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,4.0,0.956,8.4,,22.0,1.0,3.0303030303030303
Briza,Poaceae,Poales,0.0,0.0,0.1875,0.0,0.074314214,1.0,1.0,0.75,0.0,1.7807017544210528,0.4968928571428571,6.954814815,23.92674775,22.0,1.0,22.36842105263158
Brodiaea,Asparagaceae,Asparagales,1.098901099,0.071428571,1.0,0.0,0.0,0.0,1.0,0.496428571375,1.0,2.9,0.956,9.27415334995238,,21.0,1.0,3.0303030303030303
Bromopsis,Poaceae,Poales,0.0,0.0,1.0,0.0,0.074314214,1.0,0.9609953703833334,0.7215099227419354,0.034680304047619,1.7807017544210528,0.4968928571428571,4.6528267402125,,17.0,1.0,22.36842105263158
Bromus,Poaceae,Poales,0.031735957,0.02173913,0.317391304,0.0,0.074314214,1.0,1.0,0.880952381,0.0,1.7807017544210528,0.0185,8.390131579,32.17300086,20.0,1.0,22.36842105263158
Bryonia,Cucurbitaceae,Cucurbitales,0.0,0.0,1.0,0.0,0.024852071,0.0,0.75,1.0,1.0,2.0,0.498,2.158,24.71426572,18.0,1.0,0.0
Buddleja,Scrophulariaceae,Lamiales,1.098901099,0.071428571,1.0,1.0,0.001764706,0.0,1.0,1.0,1.0,2.6,0.93,1.246666667,27.43581311,30.0,1.0,22.22222222222222
Bufonia,Caryophyllaceae,Caryophyllales,0.0,0.0,0.714285714,0.0,0.001818182,0.0,1.0,0.9091866028421052,1.0,3.240740740777778,0.5151666666666667,1.21415601275,,17.0,1.0,13.793103448275861
Buglossoides,Boraginaceae,Boraginales,0.0,0.0,0.428571429,0.0,0.001824818,0.0,1.0,0.5,1.0,2.9123376622857142,0.7039500000000001,1.4171923077000002,,24.0,1.0,4.878048780487805
Bulbine,Xanthorrhoeaceae,Asparagales,0.0,0.0,0.666666667,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.946,16.40846154,33.7347424,20.0,1.0,9.090909090909092
Bulbocodium,Colchicaceae,Liliales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,2.3942552466726874,0.7468,10.4050757585,,15.0,1.0,0.0
Bulbostylis,Cyperaceae,Poales,0.0,0.0,1.0,0.0,0.00045977,0.7142857142857143,1.0,0.5235119047857143,0.0,2.2,0.0945,0.9907597402857142,,25.0,1.0,25.0
Bunias,Brassicaceae,Brassicales,0.0,0.0,0.166666667,0.0,0.00485306,0.0,1.0,0.75,1.0,2.9222222222222225,0.4929733334,2.39,11.08929142,23.0,1.0,8.045977011494253
Bunium,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,1.0,1.0,3.3888888888333333,0.925,2.5124782609130434,,22.0,1.0,11.764705882352942
Buphthalmum,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,1.0,0.5,1.0,2.58694816475,0.6654010416875,2.45,0.0,31.0,1.0,7.835820895522388
Bupleurum,Apiaceae,Apiales,0.0,0.0,0.414893617,0.14893617,0.003968254,0.0,1.0,0.857142857,1.0,4.0,0.925,2.491666667,34.02759147,24.0,1.0,11.764705882352942
Bursaria,Pittosporaceae,Apiales,0.0,0.0,1.0,1.0,0.005,0.0,0.9841325564285818,1.0,1.0,2.21875,0.6304592000547441,0.535,,23.0,1.0,0.0
Buxus,Buxaceae,Buxales,0.0,0.0,1.0,1.0,0.0,0.2876006946967245,1.0,1.0,1.0,2.0,0.6304592000547441,1.115,38.68476561,10.0,1.0,0.0
Cacalia,Asteraceae,Asterales,0.0,0.0,1.0,0.0,0.00210989,0.015625,0.9667911996712328,0.761325295527027,1.0,2.58694816475,0.6654010416875,3.3862005286025645,,23.0,1.0,7.835820895522388
Cachrys,Apiaceae,Apiales,0.0,0.0,1.0,0.0,0.003968254,0.0,1.0,0.8953401360571428,0.9996012759210526,3.3888888888333333,0.925,2.5124782609130434,,22.0,1.0,11.764705882352942
Caesalpinia,Fabaceae,Fabales,0.0,0.0,1.0,0.8,0.096494845,1.0,1.0,0.9291558728928572,1.0,1.833333333,0.5700679541176471,1.55,39.63937331,20.0,1.0,19.801980198019802
Caesia,Xanthorrhoeaceae,Asparagales,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5,1.0,0.75,0.946,8.402251942000001,,18.0,1.0,9.090909090909092
Cakile,Brassicaceae,Brassicales,0.0,0.0,0.0,0.0,0.00485306,0.0,1.0,1.0,1.0,2.9222222222222225,0.4929733334,0.68,,34.0,1.0,100.0
Caladenia,Orchidaceae,Asparagales,0.54446461,0.155172414,1.0,0.0,0.0,1.0,0.967948717923077,0.7159863945,1.0,2.9197885448571426,0.6304592000547441,10.827903073333331,,24.0,1.0,0.0
Calamagrostis,Poaceae,Poales,1.341463415,0.268292683,1.0,0.0,0.074314214,1.0,0.9375,0.5,0.0,2.0,0.929,5.74375,26.76071151,35.0,1.0,22.36842105263158
